Unnamed: 0,cell_class
-2335x3559,Inhibitory
-2333x3454,Endothelial 1
-2331x3598,Inhibitory
-2329x3508,OD Immature 1
-2325x3486,Inhibitory
-2326x3553,Excitatory
-2325x3423,Excitatory
-2323x3454,Endothelial 1
-2320x3535,Astrocyte
-2304x3543,Inhibitory
-2305x3606,Inhibitory
-2301x3429,Inhibitory
-2292x3546,Excitatory
-2285x3504,OD Immature 1
-2283x3480,Inhibitory
-2275x3535,Inhibitory
-2274x3455,Excitatory
-2271x3471,Inhibitory
-2263x3509,Inhibitory
-2255x3461,Excitatory
-2251x3571,Excitatory
-2249x3542,Excitatory
-2423x3468,Inhibitory
-2394x3494,Endothelial 1
-2372x3526,Inhibitory
-2347x3470,Inhibitory
-2340x3475,Inhibitory
-2322x3470,Endothelial 1
-2319x3565,Microglia
-2311x3567,Endothelial 1
-2299x3453,Excitatory
-2296x3522,Inhibitory
-2280x3428,Inhibitory
-2269x3555,Excitatory
-2264x3480,Endothelial 1
-2260x3438,Inhibitory
-2376x3563,Inhibitory
-2354x3562,Inhibitory
-2339x3602,Inhibitory
-2337x3585,Excitatory
-2305x3501,Excitatory
-2281x3573,Excitatory
-2279x3463,Excitatory
-2410x3561,OD Immature 1
-2405x3553,Inhibitory
-2336x3574,Inhibitory
-2332x3430,Excitatory
-2307x3522,Inhibitory
-2274x3526,Inhibitory
-2256x3477,Inhibitory
-2255x3538,Excitatory
-2430x3405,Excitatory
-2429x3307,Astrocyte
-2427x3282,Inhibitory
-2424x3268,Astrocyte
-2417x3340,Excitatory
-2415x3325,Inhibitory
-2408x3395,Inhibitory
-2396x3282,Excitatory
-2386x3260,Excitatory
-2386x3388,Inhibitory
-2386x3343,Inhibitory
-2385x3377,Excitatory
-2380x3311,Inhibitory
-2383x3234,Astrocyte
-2373x3247,Inhibitory
-2374x3236,Inhibitory
-2370x3373,Excitatory
-2368x3294,Inhibitory
-2365x3318,Astrocyte
-2352x3322,Inhibitory
-2348x3287,Inhibitory
-2346x3356,Inhibitory
-2346x3255,Inhibitory
-2345x3400,Inhibitory
-2330x3243,Excitatory
-2326x3329,Inhibitory
-2323x3359,Excitatory
-2322x3237,Excitatory
-2315x3274,Inhibitory
-2311x3293,Inhibitory
-2306x3398,Inhibitory
-2307x3358,Inhibitory
-2303x3243,Inhibitory
-2297x3335,Inhibitory
-2292x3344,Endothelial 1
-2287x3406,Inhibitory
-2284x3290,Inhibitory
-2283x3229,Inhibitory
-2281x3358,Excitatory
-2280x3241,Inhibitory
-2281x3260,Inhibitory
-2274x3307,Inhibitory
-2272x3282,Inhibitory
-2271x3378,Inhibitory
-2272x3392,Inhibitory
-2264x3258,Inhibitory
-2264x3232,Excitatory
-2256x3382,Inhibitory
-2256x3283,Excitatory
-2245x3348,Excitatory
-2430x3319,Inhibitory
-2427x3366,Excitatory
-2420x3230,Endothelial 3
-2395x3353,Astrocyte
-2357x3402,Endothelial 3
-2349x3305,Excitatory
-2332x3259,Inhibitory
-2330x3378,Excitatory
-2332x3387,Excitatory
-2304x3271,Excitatory
-2296x3270,Inhibitory
-2293x3307,Inhibitory
-2271x3326,Endothelial 1
-2258x3366,Inhibitory
-2252x3360,Inhibitory
-2248x3247,Inhibitory
-2426x3385,Inhibitory
-2406x3301,OD Immature 1
-2389x3325,Excitatory
-2371x3332,Excitatory
-2327x3310,Inhibitory
-2298x3341,Inhibitory
-2293x3369,Inhibitory
-2287x3345,Excitatory
-2268x3248,Excitatory
-2259x3308,Endothelial 3
-2390x3313,Excitatory
-2342x3335,Inhibitory
-2334x3285,Inhibitory
-2331x3295,Excitatory
-2317x3347,Excitatory
-2298x3386,Inhibitory
-2291x3384,Inhibitory
-2263x3274,Excitatory
-2250x3394,Inhibitory
-2370x3345,Inhibitory
-2343x3223,Inhibitory
-2339x3357,Microglia
-2336x3348,Inhibitory
-2334x3253,Inhibitory
-2306x3249,Inhibitory
-2305x3303,Excitatory
-2296x3232,Excitatory
-2254x3335,Inhibitory
-2253x3267,Inhibitory
-2427x3088,Astrocyte
-2427x3179,Inhibitory
-2424x3058,Inhibitory
-2423x3165,Inhibitory
-2419x3178,Inhibitory
-2420x3035,Excitatory
-2412x3062,Excitatory
-2410x3054,Astrocyte
-2406x3198,Inhibitory
-2409x3027,Excitatory
-2404x3119,Astrocyte
-2405x3148,Inhibitory
-2400x3133,Excitatory
-2396x3087,Microglia
-2398x3171,Excitatory
-2394x3103,Inhibitory
-2392x3146,Inhibitory
-2391x3057,Excitatory
-2386x3032,Astrocyte
-2386x3188,Excitatory
-2380x3199,Inhibitory
-2376x3135,Excitatory
-2367x3087,Inhibitory
-2364x3121,Excitatory
-2361x3024,Excitatory
-2359x3149,Excitatory
-2353x3105,Astrocyte
-2353x3160,Inhibitory
-2353x3062,Inhibitory
-2351x3033,Inhibitory
-2347x3131,Excitatory
-2345x3100,Excitatory
-2335x3050,Excitatory
-2336x3040,Astrocyte
-2331x3146,Inhibitory
-2324x3086,Excitatory
-2321x3023,Excitatory
-2313x3044,Excitatory
-2307x3138,Endothelial 1
-2307x3028,Inhibitory
-2305x3090,Excitatory
-2303x3186,Inhibitory
-2302x3151,Astrocyte
-2297x3107,Excitatory
-2298x3039,Excitatory
-2298x3121,Inhibitory
-2290x3201,Inhibitory
-2286x3193,Excitatory
-2277x3042,Excitatory
-2277x3124,Excitatory
-2275x3204,Excitatory
-2266x3136,Inhibitory
-2267x3156,Inhibitory
-2261x3187,Excitatory
-2257x3114,Inhibitory
-2246x3193,Excitatory
-2246x3160,Inhibitory
-2420x3093,Inhibitory
-2419x3104,Inhibitory
-2352x3080,Inhibitory
-2338x3187,Inhibitory
-2314x3078,Excitatory
-2300x3061,Inhibitory
-2292x3064,Excitatory
-2286x3110,Excitatory
-2283x3142,Inhibitory
-2254x3069,Ependymal
-2251x3138,Inhibitory
-2333x3121,Excitatory
-2373x3177,Inhibitory
-2274x3096,Inhibitory
-2389x3111,Inhibitory
-2378x3122,Excitatory
-2349x3072,Inhibitory
-2325x3208,OD Immature 1
-2322x3175,Inhibitory
-2319x3096,Excitatory
-2315x3037,Inhibitory
-2296x3083,Inhibitory
-2275x3071,Inhibitory
-2326x3160,Endothelial 3
-2429x2970,Astrocyte
-2430x2990,Excitatory
-2414x2991,Excitatory
-2407x2992,Inhibitory
-2404x2971,Inhibitory
-2393x2942,Inhibitory
-2384x2919,Excitatory
-2376x2926,Excitatory
-2360x3000,Inhibitory
-2353x2966,Inhibitory
-2342x2996,Endothelial 3
-2425x2982,Inhibitory
-2425x2957,Astrocyte
-2398x2910,Excitatory
-2374x2974,Inhibitory
-2409x2941,Inhibitory
-2405x2932,Inhibitory
-2400x2949,Inhibitory
-2368x2925,Excitatory
-2351x2988,Endothelial 1
-2388x2969,Excitatory
-2149x2994,Excitatory
-2141x2998,Excitatory
-2138x2966,Excitatory
-2123x2994,Inhibitory
-2115x2989,Inhibitory
-2102x2951,Inhibitory
-2096x2991,Inhibitory
-2092x2943,Microglia
-2075x2984,Excitatory
-2048x2938,Inhibitory
-2042x2995,Excitatory
-2143x2961,Excitatory
-2121x2971,Inhibitory
-2092x2972,Inhibitory
-2084x3009,Endothelial 3
-2072x2953,Inhibitory
-2063x2940,Inhibitory
-2135x2969,Inhibitory
-2125x2942,Microglia
-2097x2920,Astrocyte
-2071x2966,Inhibitory
-2116x2945,Inhibitory
-2075x3002,Endothelial 1
-2067x2902,Inhibitory
-2063x2903,Inhibitory
-2057x2952,Inhibitory
-2232x3177,Ependymal
-2228x3194,Ependymal
-2200x3029,Ependymal
-2199x3039,Ependymal
-2198x3059,Ependymal
-2190x3029,Endothelial 2
-2171x3119,Ependymal
-2169x3029,Excitatory
-2167x3053,Ependymal
-2153x3194,Ependymal
-2148x3167,Ependymal
-2143x3204,Ependymal
-2146x3080,Excitatory
-2144x3044,Excitatory
-2141x3061,Excitatory
-2140x3101,Excitatory
-2133x3122,Astrocyte
-2130x3134,Inhibitory
-2125x3111,Excitatory
-2127x3062,Astrocyte
-2123x3174,Excitatory
-2123x3042,Excitatory
-2115x3095,Inhibitory
-2103x3042,Inhibitory
-2099x3138,Inhibitory
-2099x3121,Inhibitory
-2095x3057,Inhibitory
-2094x3173,Excitatory
-2087x3024,Inhibitory
-2087x3189,Inhibitory
-2087x3200,Excitatory
-2073x3035,OD Immature 1
-2064x3166,Astrocyte
-2065x3179,Excitatory
-2057x3056,Inhibitory
-2058x3076,Excitatory
-2129x3153,Excitatory
-2105x3064,Excitatory
-2164x3037,OD Immature 1
-2140x3074,Excitatory
-2111x3151,Endothelial 1
-2073x3160,Excitatory
-2063x3133,Inhibitory
-2193x3088,Ependymal
-2144x3105,Excitatory
-2126x3192,Astrocyte
-2111x3188,Inhibitory
-2104x3153,Endothelial 3
-2097x3147,Inhibitory
-2086x3171,Excitatory
-2075x3197,Excitatory
-2162x3123,Ependymal
-2228x3333,Inhibitory
-2225x3271,Excitatory
-2220x3399,Excitatory
-2221x3230,Ependymal
-2218x3239,Ependymal
-2216x3255,Ependymal
-2212x3370,Endothelial 1
-2208x3258,Ependymal
-2207x3337,Ependymal
-2201x3358,Ependymal
-2199x3314,Ependymal
-2200x3270,Ependymal
-2198x3281,Ependymal
-2197x3345,Ependymal
-2199x3369,Ependymal
-2194x3334,Ependymal
-2192x3289,Ependymal
-2196x3299,Ependymal
-2192x3368,Ependymal
-2191x3388,Ependymal
-2188x3374,Ependymal
-2182x3386,Ependymal
-2177x3395,Ependymal
-2140x3318,Endothelial 2
-2140x3248,Ependymal
-2135x3244,Ependymal
-2137x3261,Ependymal
-2135x3287,Ependymal
-2134x3345,Ependymal
-2136x3276,Ependymal
-2130x3361,Ependymal
-2129x3388,Ependymal
-2122x3348,Ependymal
-2126x3312,Ependymal
-2122x3381,Ependymal
-2121x3390,Ependymal
-2116x3367,Ependymal
-2114x3251,Astrocyte
-2113x3263,Inhibitory
-2112x3399,Ependymal
-2107x3404,Ependymal
-2090x3232,Inhibitory
-2081x3353,Inhibitory
-2082x3267,Excitatory
-2086x3227,Inhibitory
-2082x3306,Inhibitory
-2076x3398,Inhibitory
-2076x3373,Excitatory
-2074x3408,Inhibitory
-2068x3337,Excitatory
-2069x3311,Excitatory
-2066x3266,Excitatory
-2058x3276,Excitatory
-2053x3343,Inhibitory
-2054x3319,Inhibitory
-2054x3396,Inhibitory
-2053x3379,Inhibitory
-2048x3364,Inhibitory
-2045x3297,Endothelial 1
-2212x3241,Ependymal
-2202x3331,Ependymal
-2140x3238,Ependymal
-2102x3305,Inhibitory
-2091x3269,Inhibitory
-2048x3239,Excitatory
-2229x3353,Inhibitory
-2227x3319,Inhibitory
-2130x3293,Ependymal
-2129x3373,Ependymal
-2124x3367,Ependymal
-2091x3401,Inhibitory
-2135x3329,Ependymal
-2131x3336,Ependymal
-2118x3325,Inhibitory
-2095x3247,Inhibitory
-2077x3251,Excitatory
-2074x3242,Excitatory
-2225x3297,Inhibitory
-2132x3237,Excitatory
-2134x3321,Ependymal
-2114x3292,Astrocyte
-2113x3230,Inhibitory
-2115x3271,OD Immature 1
-2107x3241,Inhibitory
-2093x3307,Microglia
-2073x3354,Excitatory
-2060x3312,Excitatory
-2056x3285,Excitatory
-2232x3421,Inhibitory
-2223x3555,Astrocyte
-2223x3479,Excitatory
-2217x3460,Inhibitory
-2214x3487,Endothelial 3
-2210x3526,Inhibitory
-2209x3516,Inhibitory
-2206x3598,Endothelial 3
-2207x3606,Astrocyte
-2201x3560,Inhibitory
-2202x3574,Inhibitory
-2201x3461,OD Immature 1
-2198x3580,Endothelial 1
-2196x3441,Inhibitory
-2194x3586,Inhibitory
-2195x3543,Inhibitory
-2184x3508,Inhibitory
-2184x3464,Endothelial 3
-2177x3556,Excitatory
-2178x3493,Inhibitory
-2167x3601,Excitatory
-2157x3494,Ependymal
-2153x3491,Ependymal
-2156x3531,Endothelial 1
-2152x3518,Ependymal
-2152x3448,Ependymal
-2151x3599,Excitatory
-2147x3455,Ependymal
-2148x3537,Ependymal
-2147x3547,Ependymal
-2145x3491,Ependymal
-2145x3554,Ependymal
-2144x3581,Ependymal
-2136x3586,Ependymal
-2132x3487,Ependymal
-2129x3518,Ependymal
-2129x3553,Ependymal
-2128x3504,Ependymal
-2126x3566,Ependymal
-2122x3590,Ependymal
-2124x3496,Ependymal
-2110x3490,Ependymal
-2117x3446,Ependymal
-2112x3461,Ependymal
-2113x3453,Ependymal
-2106x3479,Ependymal
-2102x3537,Inhibitory
-2099x3563,Astrocyte
-2098x3578,Inhibitory
-2090x3429,Excitatory
-2091x3487,Excitatory
-2081x3464,Inhibitory
-2080x3441,Inhibitory
-2080x3587,Astrocyte
-2079x3564,Inhibitory
-2078x3577,Astrocyte
-2076x3494,Inhibitory
-2065x3446,Inhibitory
-2062x3467,Inhibitory
-2061x3549,Astrocyte
-2055x3524,Inhibitory
-2059x3432,Endothelial 1
-2053x3585,Inhibitory
-2052x3442,Inhibitory
-2052x3562,Astrocyte
-2046x3555,Excitatory
-2232x3428,Astrocyte
-2229x3572,Astrocyte
-2176x3563,Excitatory
-2170x3426,Ependymal
-2165x3435,Ependymal
-2158x3500,Ependymal
-2155x3509,Ependymal
-2146x3571,Ependymal
-2144x3462,Ependymal
-2144x3468,Ependymal
-2138x3488,Ependymal
-2118x3439,Ependymal
-2091x3501,Inhibitory
-2077x3541,Inhibitory
-2057x3501,Inhibitory
-2226x3440,OD Mature 2
-2191x3521,Inhibitory
-2184x3427,Inhibitory
-2181x3550,Excitatory
-2094x3438,Excitatory
-2109x3469,Ependymal
-2097x3468,Ependymal
-2228x3514,Inhibitory
-2220x3493,OD Immature 1
-2215x3481,Astrocyte
-2206x3439,Inhibitory
-2181x3456,Inhibitory
-2138x3597,Ependymal
-2124x3571,Ependymal
-2118x3429,Ependymal
-2068x3563,Inhibitory
-2177x3481,Inhibitory
-2235x3784,Inhibitory
-2228x3707,Excitatory
-2225x3663,Inhibitory
-2217x3784,Inhibitory
-2217x3728,Inhibitory
-2210x3633,Inhibitory
-2206x3662,Astrocyte
-2205x3648,Inhibitory
-2206x3673,Endothelial 2
-2201x3720,Inhibitory
-2200x3741,Inhibitory
-2198x3780,Inhibitory
-2197x3703,Inhibitory
-2197x3659,Inhibitory
-2189x3758,Inhibitory
-2187x3703,Excitatory
-2181x3631,Inhibitory
-2174x3649,Inhibitory
-2169x3756,Endothelial 3
-2167x3684,Inhibitory
-2165x3633,Astrocyte
-2163x3744,Excitatory
-2163x3721,Inhibitory
-2161x3763,Astrocyte
-2161x3654,Inhibitory
-2156x3801,Astrocyte
-2145x3628,Ependymal
-2145x3645,Ependymal
-2142x3727,Ependymal
-2141x3663,Ependymal
-2141x3681,Ependymal
-2141x3706,Ependymal
-2139x3787,Ependymal
-2137x3776,Ependymal
-2135x3764,Ependymal
-2129x3650,Ependymal
-2126x3643,Ependymal
-2124x3717,Ependymal
-2121x3707,Ependymal
-2119x3733,Ependymal
-2119x3745,Ependymal
-2117x3775,Ependymal
-2106x3681,Astrocyte
-2100x3786,Excitatory
-2098x3722,Astrocyte
-2094x3649,Inhibitory
-2095x3701,Inhibitory
-2092x3658,Inhibitory
-2082x3772,Excitatory
-2084x3802,Inhibitory
-2078x3750,Inhibitory
-2073x3645,Astrocyte
-2069x3785,Inhibitory
-2061x3700,Inhibitory
-2059x3797,Inhibitory
-2055x3808,Inhibitory
-2051x3663,OD Mature 2
-2050x3733,Excitatory
-2045x3740,Excitatory
-2045x3729,Inhibitory
-2232x3683,Inhibitory
-2185x3804,Inhibitory
-2169x3782,Inhibitory
-2160x3699,Astrocyte
-2143x3749,Ependymal
-2142x3691,Ependymal
-2139x3741,Ependymal
-2136x3798,Ependymal
-2136x3750,Ependymal
-2126x3634,Ependymal
-2123x3695,Ependymal
-2105x3640,Excitatory
-2071x3698,Inhibitory
-2067x3764,Inhibitory
-2065x3775,Inhibitory
-2051x3681,Excitatory
-2219x3682,Inhibitory
-2164x3676,Inhibitory
-2153x3642,Endothelial 1
-2150x3636,Endothelial 3
-2132x3669,OD Immature 2
-2128x3665,Ependymal
-2077x3654,Astrocyte
-2053x3655,Inhibitory
-2105x3796,Excitatory
-2183x3665,Inhibitory
-2229x3974,Excitatory
-2223x3874,Inhibitory
-2221x3949,Astrocyte
-2209x3837,Inhibitory
-2203x3894,Inhibitory
-2195x3917,Inhibitory
-2189x3985,Inhibitory
-2191x3908,Astrocyte
-2188x3863,Astrocyte
-2182x3977,Inhibitory
-2179x3899,Inhibitory
-2179x3986,Endothelial 1
-2179x3877,Excitatory
-2175x3930,Excitatory
-2176x3947,Excitatory
-2173x3953,OD Immature 1
-2167x3827,Astrocyte
-2170x3894,Inhibitory
-2166x3929,Excitatory
-2162x3972,Inhibitory
-2165x4007,Inhibitory
-2159x4000,Microglia
-2155x3923,Astrocyte
-2152x3819,Endothelial 1
-2146x3944,Excitatory
-2141x3845,Ependymal
-2142x3862,Ependymal
-2140x3901,Ependymal
-2139x3888,Ependymal
-2136x3895,Ependymal
-2138x3875,Inhibitory
-2136x3967,Ependymal
-2135x3844,Ependymal
-2135x3981,Ependymal
-2133x3959,Ependymal
-2126x3892,Ependymal
-2121x3919,Ependymal
-2123x3885,Ependymal
-2121x3942,Ependymal
-2122x3905,Ependymal
-2118x3879,Ependymal
-2119x3929,Ependymal
-2115x3978,Ependymal
-2115x3867,Ependymal
-2114x3991,Ependymal
-2099x3964,Endothelial 1
-2097x3865,Astrocyte
-2092x3937,Inhibitory
-2089x3912,Inhibitory
-2089x3987,Excitatory
-2090x3867,Astrocyte
-2083x3831,Astrocyte
-2080x3953,Inhibitory
-2079x3873,Excitatory
-2077x3971,Inhibitory
-2076x3941,Inhibitory
-2071x3910,Astrocyte
-2065x3851,OD Immature 1
-2054x3999,Excitatory
-2048x3936,Astrocyte
-2231x3883,Inhibitory
-2219x3835,Inhibitory
-2213x3975,Inhibitory
-2204x3871,Inhibitory
-2190x3824,Inhibitory
-2143x3920,Ependymal
-2139x3912,Ependymal
-2141x3985,Ependymal
-2142x3973,Ependymal
-2137x3992,Ependymal
-2135x4000,Ependymal
-2118x3985,Ependymal
-2118x4003,Ependymal
-2096x3914,Inhibitory
-2084x3844,Endothelial 1
-2078x3888,Inhibitory
-2071x3984,Inhibitory
-2191x3832,Inhibitory
-2186x3931,Inhibitory
-2170x4004,Inhibitory
-2155x3943,Astrocyte
-2127x3831,Ependymal
-2121x3843,Ependymal
-2120x3830,Ependymal
-2117x3857,Ependymal
-2114x3908,Endothelial 1
-2103x4010,Ependymal
-2096x4007,Inhibitory
-2073x3829,Inhibitory
-2065x3876,Inhibitory
-2229x3825,Astrocyte
-2214x3949,Inhibitory
-2128x3883,Ependymal
-2053x3889,Inhibitory
-2124x3871,Ependymal
-2229x4083,Excitatory
-2207x4106,Inhibitory
-2209x4155,Astrocyte
-2204x4181,OD Mature 2
-2203x4199,Endothelial 1
-2199x4046,Excitatory
-2196x4105,Inhibitory
-2189x4150,Inhibitory
-2184x4113,Ependymal
-2175x4109,Ependymal
-2177x4043,Ependymal
-2174x4133,Excitatory
-2171x4077,Ependymal
-2165x4106,Ependymal
-2167x4031,Ependymal
-2165x4120,Ependymal
-2161x4136,Ependymal
-2160x4073,Ependymal
-2158x4128,Ependymal
-2153x4055,Ependymal
-2153x4132,Ependymal
-2145x4086,Excitatory
-2134x4155,OD Mature 2
-2129x4166,OD Immature 1
-2125x4072,Excitatory
-2121x4118,Inhibitory
-2115x4036,Ependymal
-2103x4082,Excitatory
-2102x4063,Excitatory
-2100x4136,OD Immature 2
-2097x4046,Ependymal
-2095x4039,Ependymal
-2094x4101,Ependymal
-2091x4030,Ependymal
-2085x4050,Ependymal
-2070x4119,Inhibitory
-2063x4051,Inhibitory
-2219x4197,Astrocyte
-2218x4152,Inhibitory
-2191x4126,Ependymal
-2177x4062,Ependymal
-2178x4070,Ependymal
-2159x4046,Ependymal
-2102x4072,Ependymal
-2101x4095,Ependymal
-2079x4119,Ependymal
-2223x4069,Inhibitory
-2195x4037,Inhibitory
-2062x4139,Ependymal
-2060x4080,Inhibitory
-2200x4131,Ependymal
-2116x4059,Excitatory
-2232x4301,Ependymal
-2227x4290,Astrocyte
-2225x4312,Ependymal
-2213x4328,Ependymal
-2212x4340,OD Mature 1
-2205x4250,OD Mature 2
-2206x4291,OD Mature 2
-2203x4337,Ependymal
-2202x4276,OD Mature 1
-2199x4265,OD Mature 1
-2190x4302,OD Immature 1
-2190x4356,Ependymal
-2189x4325,OD Mature 1
-2182x4322,OD Mature 2
-2180x4329,OD Immature 1
-2174x4358,Ependymal
-2171x4366,Ependymal
-2170x4300,OD Mature 2
-2170x4378,Ependymal
-2170x4345,OD Mature 1
-2166x4335,OD Mature 2
-2162x4385,Ependymal
-2160x4262,OD Mature 1
-2154x4231,OD Mature 1
-2153x4333,OD Mature 1
-2152x4389,Ependymal
-2139x4289,OD Mature 2
-2141x4392,Ependymal
-2135x4231,OD Immature 1
-2133x4268,OD Mature 1
-2130x4369,Endothelial 1
-2125x4401,Ependymal
-2124x4392,Ependymal
-2112x4387,Ependymal
-2113x4293,OD Mature 1
-2114x4322,OD Mature 1
-2109x4380,Ependymal
-2108x4392,Ependymal
-2101x4268,OD Mature 1
-2093x4264,OD Mature 1
-2091x4354,OD Mature 1
-2084x4392,Ependymal
-2082x4325,OD Mature 2
-2081x4285,OD Mature 2
-2077x4382,OD Immature 1
-2079x4395,Ependymal
-2078x4234,OD Mature 1
-2076x4316,OD Mature 2
-2073x4291,OD Mature 2
-2074x4367,Microglia
-2062x4407,Ependymal
-2061x4382,Ependymal
-2057x4398,Ependymal
-2050x4389,Ependymal
-2049x4229,OD Mature 1
-2044x4395,Microglia
-2223x4245,Ependymal
-2217x4245,Astrocyte
-2114x4350,OD Mature 2
-2112x4235,OD Mature 2
-2090x4399,Ependymal
-2084x4407,Ependymal
-2086x4331,OD Mature 2
-2057x4356,OD Mature 2
-2053x4267,OD Mature 1
-2192x4292,OD Mature 1
-2153x4249,OD Mature 1
-2144x4232,OD Mature 1
-2101x4298,OD Mature 1
-2071x4328,OD Mature 2
-2067x4335,Astrocyte
-2193x4339,OD Mature 2
-2091x4389,Ependymal
-2232x4476,Astrocyte
-2230x4423,Ependymal
-2221x4578,Excitatory
-2221x4529,Astrocyte
-2212x4429,Ependymal
-2209x4537,Excitatory
-2203x4434,Ependymal
-2203x4586,Astrocyte
-2199x4546,Excitatory
-2195x4436,Ependymal
-2194x4442,Ependymal
-2194x4485,Endothelial 3
-2189x4494,Endothelial 3
-2190x4452,Ependymal
-2188x4508,Endothelial 1
-2178x4461,Ependymal
-2178x4471,Ependymal
-2177x4481,Astrocyte
-2174x4558,Endothelial 3
-2172x4570,Endothelial 1
-2173x4472,Ependymal
-2172x4607,Astrocyte
-2167x4461,Ependymal
-2166x4588,Astrocyte
-2164x4499,Ependymal
-2161x4548,Astrocyte
-2162x4470,Ependymal
-2155x4493,Ependymal
-2156x4480,Ependymal
-2159x4526,Astrocyte
-2157x4503,Ependymal
-2145x4525,Astrocyte
-2146x4498,Ependymal
-2138x4505,Ependymal
-2128x4594,Endothelial 1
-2121x4505,Ependymal
-2121x4522,Ependymal
-2117x4512,Ependymal
-2114x4549,Astrocyte
-2117x4478,Ependymal
-2111x4467,Ependymal
-2106x4503,Ependymal
-2106x4580,Astrocyte
-2104x4484,Ependymal
-2094x4467,Ependymal
-2091x4482,Excitatory
-2081x4576,Astrocyte
-2080x4473,Ependymal
-2069x4479,Ependymal
-2071x4591,Excitatory
-2070x4533,Astrocyte
-2052x4502,Astrocyte
-2052x4593,Excitatory
-2049x4569,Astrocyte
-2089x4574,Endothelial 1
-2201x4465,Endothelial 1
-2078x4603,Excitatory
-2130x4534,Astrocyte
-2127x4514,Ependymal
-2226x4450,Ependymal
-2217x4566,Excitatory
-2028x4537,Excitatory
-2026x4426,Ependymal
-2028x4478,Excitatory
-2010x4560,Excitatory
-2006x4478,Endothelial 1
-2004x4512,Excitatory
-2004x4585,Excitatory
-1997x4471,OD Mature 2
-1980x4483,Astrocyte
-1972x4531,Astrocyte
-1972x4540,Excitatory
-1966x4484,Astrocyte
-1957x4443,Astrocyte
-1957x4492,Inhibitory
-1949x4554,Inhibitory
-1949x4561,Excitatory
-1939x4538,Inhibitory
-1935x4462,Astrocyte
-1929x4555,Excitatory
-1927x4481,OD Mature 2
-1925x4433,Excitatory
-1914x4608,Excitatory
-1912x4544,Excitatory
-1915x4563,Excitatory
-1903x4440,Astrocyte
-1906x4584,Endothelial 1
-1896x4460,Astrocyte
-1895x4537,OD Mature 2
-1897x4602,Excitatory
-1878x4443,OD Mature 2
-1874x4599,Excitatory
-1869x4496,OD Immature 1
-1851x4603,Excitatory
-1966x4563,OD Mature 2
-1935x4513,Astrocyte
-1912x4518,Excitatory
-1887x4511,OD Mature 2
-1886x4503,Endothelial 1
-1882x4453,OD Mature 2
-1881x4576,Excitatory
-1963x4508,OD Mature 2
-1963x4600,Excitatory
-1959x4578,Excitatory
-1905x4576,Endothelial 1
-1852x4543,OD Immature 1
-1851x4560,Astrocyte
-2025x4583,Astrocyte
-1929x4491,Excitatory
-1865x4588,OD Mature 2
-1991x4580,Excitatory
-2000x4547,Excitatory
-1931x4443,OD Mature 1
-1871x4572,Excitatory
-1864x4463,OD Mature 2
-1862x4437,Excitatory
-2027x4387,Ependymal
-2025x4377,Ependymal
-2024x4402,Ependymal
-2015x4302,OD Mature 4
-2015x4367,Inhibitory
-2015x4263,Microglia
-2011x4394,Ependymal
-2007x4400,Ependymal
-1997x4402,Ependymal
-1990x4225,OD Immature 1
-1991x4354,Endothelial 1
-1990x4336,Inhibitory
-1990x4303,OD Immature 1
-1989x4264,OD Mature 2
-1988x4247,OD Mature 2
-1981x4373,Astrocyte
-1977x4399,Microglia
-1978x4279,OD Mature 2
-1966x4344,Endothelial 1
-1965x4322,Endothelial 1
-1960x4355,Astrocyte
-1955x4315,Endothelial 3
-1956x4384,OD Immature 1
-1939x4253,OD Mature 1
-1939x4269,Microglia
-1936x4313,Astrocyte
-1932x4340,Endothelial 1
-1932x4220,Astrocyte
-1931x4300,Endothelial 1
-1920x4261,Inhibitory
-1898x4309,Inhibitory
-1897x4281,Astrocyte
-1892x4222,Astrocyte
-1889x4397,OD Mature 2
-1881x4358,Astrocyte
-1874x4407,Microglia
-1870x4291,OD Mature 2
-1869x4251,Astrocyte
-1859x4342,Endothelial 1
-1856x4297,Inhibitory
-1999x4367,Ependymal
-1971x4304,Endothelial 1
-1961x4335,Endothelial 1
-1944x4232,Astrocyte
-1910x4358,Astrocyte
-1900x4365,OD Immature 1
-2030x4369,Ependymal
-2015x4351,Ependymal
-1914x4229,Inhibitory
-1907x4243,Inhibitory
-1893x4251,Astrocyte
-1877x4273,Inhibitory
-1861x4296,Microglia
-2016x4386,Ependymal
-1927x4327,Astrocyte
-2035x4200,OD Immature 1
-2026x4151,Inhibitory
-2022x4055,Inhibitory
-2012x4182,OD Mature 1
-2007x4201,OD Mature 2
-2005x4131,Endothelial 1
-1997x4149,Endothelial 3
-1987x4133,Astrocyte
-1984x4185,Endothelial 1
-1977x4030,Inhibitory
-1976x4194,Endothelial 1
-1974x4108,Inhibitory
-1975x4164,Inhibitory
-1971x4089,Inhibitory
-1966x4196,Endothelial 1
-1968x4039,Inhibitory
-1944x4194,Endothelial 1
-1942x4043,Excitatory
-1938x4057,Inhibitory
-1940x4197,OD Immature 1
-1940x4156,Inhibitory
-1938x4134,Inhibitory
-1924x4093,Microglia
-1923x4140,Inhibitory
-1903x4132,Inhibitory
-1902x4046,Inhibitory
-1894x4138,Inhibitory
-1885x4069,Inhibitory
-1888x4120,Inhibitory
-1877x4170,Inhibitory
-1873x4128,Inhibitory
-1859x4200,Inhibitory
